index1,name,linreg_scores,linreg_pvalues,classif_scores,classif_pvalues
1808,med_family_income_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t,6.6751,0.0127,0.0483,0.827
1809,med_family_income_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_isnull,,,,
1810,med_family_income_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_pow2_t,8.2904,0.0059,5.2076,0.0269
1811,med_family_income_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1812,med_family_income_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_pow2_t,5.3559,0.0248,4.0805,0.0489
1813,med_family_income_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1814,med_family_income_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t,8.2081,0.0061,13.7714,0.0005
1815,med_family_income_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_pow2_isnull,,,,
1816,med_family_income_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t,5.6438,0.0214,14.6286,0.0004
1817,med_family_income_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_pow2_isnull,,,,
1818,med_family_income_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,4.9935,0.0299,8.5129,0.0053
1819,med_family_income_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1820,med_family_income_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,9.3175,0.0036,19.0247,0.0001
1821,med_family_income_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1822,unempl_rate_1yr_diff_times_real_med_family_income_1yr_diff_ewma_trim_pow2_t,6.2092,0.0161,0.0378,0.8466
1823,unempl_rate_1yr_diff_times_real_med_family_income_1yr_diff_ewma_trim_pow2_isnull,,,,
1824,unempl_rate_1yr_diff_div_real_med_family_income_1yr_diff_ewma_trim_pow2_t,5.6882,0.0209,0.0019,0.965
1825,unempl_rate_1yr_diff_div_real_med_family_income_1yr_diff_ewma_trim_pow2_isnull,,,,
1826,unempl_rate_1yr_diff_times_combanks_business_loans_1yr_diff_ewma_trim_pow2_t,9.2067,0.0038,2.5731,0.1151
1827,unempl_rate_1yr_diff_times_combanks_business_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1828,unempl_rate_1yr_diff_div_combanks_business_loans_1yr_diff_ewma_trim_pow2_t,3.1715,0.081,1.2372,0.2714
1829,unempl_rate_1yr_diff_div_combanks_business_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1830,unempl_rate_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t,6.7934,0.012,0.277,0.6011
1831,unempl_rate_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_pow2_isnull,,,,
1832,unempl_rate_1yr_diff_div_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t,4.9812,0.0301,0.19,0.6649
1833,unempl_rate_1yr_diff_div_combanks_assets_tot_1yr_diff_ewma_trim_pow2_isnull,,,,
1834,unempl_rate_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t,5.741,0.0204,0.0218,0.8832
1835,unempl_rate_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_isnull,,,,
1836,unempl_rate_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t,5.2828,0.0258,0.0,0.9992
1837,unempl_rate_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_isnull,,,,
1838,unempl_rate_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_pow2_t,6.6233,0.0131,0.2362,0.6291
1839,unempl_rate_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1840,unempl_rate_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_pow2_t,4.4862,0.0392,0.3522,0.5556
1841,unempl_rate_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1842,unempl_rate_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t,7.1536,0.0101,0.4589,0.5013
1843,unempl_rate_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_pow2_isnull,,,,
1844,unempl_rate_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t,4.8619,0.0321,0.2083,0.6501
1845,unempl_rate_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_pow2_isnull,,,,
1846,unempl_rate_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,4.383,0.0414,0.9247,0.341
1847,unempl_rate_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1848,unempl_rate_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,8.5651,0.0051,1.6692,0.2024
1849,unempl_rate_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1850,real_med_family_income_1yr_diff_times_combanks_business_loans_1yr_diff_ewma_trim_pow2_t,10.0927,0.0026,12.2344,0.001
1851,real_med_family_income_1yr_diff_times_combanks_business_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1852,real_med_family_income_1yr_diff_div_combanks_business_loans_1yr_diff_ewma_trim_pow2_t,4.2081,0.0455,6.6368,0.0131
1853,real_med_family_income_1yr_diff_div_combanks_business_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1854,real_med_family_income_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t,8.0726,0.0065,15.0706,0.0003
1855,real_med_family_income_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_pow2_isnull,,,,
1856,real_med_family_income_1yr_diff_div_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t,5.8972,0.0188,7.075,0.0105
1857,real_med_family_income_1yr_diff_div_combanks_assets_tot_1yr_diff_ewma_trim_pow2_isnull,,,,
1858,real_med_family_income_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t,6.2443,0.0158,0.0226,0.881
1859,real_med_family_income_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_isnull,,,,
1860,real_med_family_income_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t,6.7757,0.0121,0.1034,0.7491
1861,real_med_family_income_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_isnull,,,,
1862,real_med_family_income_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_pow2_t,8.3823,0.0056,5.4942,0.0232
1863,real_med_family_income_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1864,real_med_family_income_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_pow2_t,5.4319,0.0238,3.7657,0.0581
1865,real_med_family_income_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1866,real_med_family_income_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t,8.3086,0.0058,14.7915,0.0003
1867,real_med_family_income_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_pow2_isnull,,,,
1868,real_med_family_income_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t,5.7184,0.0206,13.0754,0.0007
1869,real_med_family_income_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_pow2_isnull,,,,
1870,real_med_family_income_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,5.0519,0.029,7.4071,0.009
1871,real_med_family_income_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1872,real_med_family_income_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,9.117,0.004,18.1257,0.0001
1873,real_med_family_income_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1874,combanks_business_loans_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t,11.1874,0.0016,16.449,0.0002
1875,combanks_business_loans_1yr_diff_times_combanks_assets_tot_1yr_diff_ewma_trim_pow2_isnull,,,,
1876,combanks_business_loans_1yr_diff_div_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t,8.4228,0.0055,4.9313,0.031
1877,combanks_business_loans_1yr_diff_div_combanks_assets_tot_1yr_diff_ewma_trim_pow2_isnull,,,,
1878,combanks_business_loans_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t,8.7064,0.0048,2.8578,0.0973
1879,combanks_business_loans_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_isnull,,,,
1880,combanks_business_loans_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t,9.6986,0.003,6.2575,0.0158
1881,combanks_business_loans_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_isnull,,,,
1882,combanks_business_loans_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_pow2_t,11.7036,0.0013,16.5598,0.0002
1883,combanks_business_loans_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1884,combanks_business_loans_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_pow2_t,7.7221,0.0077,1.4595,0.2328
1885,combanks_business_loans_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1886,combanks_business_loans_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t,11.4467,0.0014,16.6136,0.0002
1887,combanks_business_loans_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_pow2_isnull,,,,
1888,combanks_business_loans_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t,8.2042,0.0061,4.197,0.0459
1889,combanks_business_loans_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_pow2_isnull,,,,
1890,combanks_business_loans_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,7.1925,0.0099,0.5923,0.4452
1891,combanks_business_loans_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1892,combanks_business_loans_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,12.9423,0.0007,20.6657,0.0
1893,combanks_business_loans_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1894,combanks_assets_tot_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t,6.8483,0.0117,0.1726,0.6797
1895,combanks_assets_tot_1yr_diff_times_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_isnull,,,,
1896,combanks_assets_tot_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t,7.7089,0.0077,1.7322,0.1943
1897,combanks_assets_tot_1yr_diff_div_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_isnull,,,,
1898,combanks_assets_tot_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_pow2_t,9.2111,0.0038,7.5662,0.0083
1899,combanks_assets_tot_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1900,combanks_assets_tot_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_pow2_t,6.177,0.0163,0.8167,0.3706
1901,combanks_assets_tot_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1902,combanks_assets_tot_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t,9.2932,0.0037,25.4257,0.0
1903,combanks_assets_tot_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_pow2_isnull,,,,
1904,combanks_assets_tot_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t,6.3796,0.0148,0.341,0.562
1905,combanks_assets_tot_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_pow2_isnull,,,,
1906,combanks_assets_tot_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,5.6298,0.0215,2.7418,0.1041
1907,combanks_assets_tot_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1908,combanks_assets_tot_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,10.3181,0.0023,19.9579,0.0
1909,combanks_assets_tot_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1910,mortage_debt_individuals_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_pow2_t,6.8385,0.0118,0.2118,0.6474
1911,mortage_debt_individuals_1yr_diff_times_real_estate_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1912,mortage_debt_individuals_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_pow2_t,5.0262,0.0294,6.2445,0.0159
1913,mortage_debt_individuals_1yr_diff_div_real_estate_loans_1yr_diff_ewma_trim_pow2_isnull,,,,
1914,mortage_debt_individuals_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t,7.1745,0.01,0.4641,0.4989
1915,mortage_debt_individuals_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_pow2_isnull,,,,
1916,mortage_debt_individuals_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t,5.006,0.0297,2.5112,0.1195
1917,mortage_debt_individuals_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_pow2_isnull,,,,
1918,mortage_debt_individuals_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,4.3046,0.0432,2.7222,0.1054
1919,mortage_debt_individuals_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1920,mortage_debt_individuals_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,8.9079,0.0044,6.191,0.0163
1921,mortage_debt_individuals_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1922,real_estate_loans_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t,9.6504,0.0031,11.9191,0.0012
1923,real_estate_loans_1yr_diff_times_foreign_dir_invest_1yr_diff_ewma_trim_pow2_isnull,,,,
1924,real_estate_loans_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t,6.6328,0.013,0.0124,0.912
1925,real_estate_loans_1yr_diff_div_foreign_dir_invest_1yr_diff_ewma_trim_pow2_isnull,,,,
1926,real_estate_loans_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,5.8065,0.0197,0.4492,0.5059
1927,real_estate_loans_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1928,real_estate_loans_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,11.6739,0.0013,26.3661,0.0
1929,real_estate_loans_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1930,foreign_dir_invest_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,5.782,0.0199,1.3347,0.2536
1931,foreign_dir_invest_1yr_diff_times_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1932,foreign_dir_invest_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t,11.5736,0.0013,38.9946,0.0
1933,foreign_dir_invest_1yr_diff_div_tax_receipts_corp_1yr_diff_ewma_trim_pow2_isnull,,,,
1934,equity_alloc_ewma_trim_sqrt_t,7.2506,0.0096,4.3221,0.0429
1935,equity_alloc_ewma_trim_sqrt_isnull,,,,
1936,tsy_10yr_yield_ewma_trim_sqrt_t,9.333,0.0036,10.5777,0.0021
1937,tsy_10yr_yield_ewma_trim_sqrt_isnull,,,,
1938,tsy_5yr_yield_ewma_trim_sqrt_t,11.7739,0.0012,13.0446,0.0007
1939,tsy_5yr_yield_ewma_trim_sqrt_isnull,,,,
1940,tsy_3mo_yield_ewma_trim_sqrt_t,26.8362,0.0,21.0172,0.0
1941,tsy_3mo_yield_ewma_trim_sqrt_isnull,,,,
1942,unempl_rate_ewma_trim_sqrt_t,4.5788,0.0373,11.3794,0.0015
1943,unempl_rate_ewma_trim_sqrt_isnull,,,,
1944,sp500_peratio_ewma_trim_sqrt_t,7.4115,0.0089,4.5498,0.038
1945,sp500_peratio_ewma_trim_sqrt_isnull,,,,
1946,capacity_util_mfg_ewma_trim_sqrt_t,7.0602,0.0106,11.3438,0.0015
1947,capacity_util_mfg_ewma_trim_sqrt_isnull,,,,
1948,capacity_util_chem_ewma_trim_sqrt_t,7.1381,0.0102,16.3959,0.0002
1949,capacity_util_chem_ewma_trim_sqrt_isnull,,,,
1950,med_family_income_vs_house_price_ewma_trim_sqrt_t,6.7327,0.0124,0.9714,0.3292
1951,med_family_income_vs_house_price_ewma_trim_sqrt_isnull,,,,
1952,gdp_nom_1yr_diff_ewma_trim_sqrt_t,6.7105,0.0125,0.6025,0.4414
1953,gdp_nom_1yr_diff_ewma_trim_sqrt_isnull,,,,
1954,cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_t,6.7039,0.0126,15.4231,0.0003
1955,cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_isnull,,,,
1956,industrial_prod_1yr_diff_ewma_trim_sqrt_t,6.747,0.0123,0.5751,0.4519
1957,industrial_prod_1yr_diff_ewma_trim_sqrt_isnull,,,,
1958,med_house_price_1yr_diff_ewma_trim_sqrt_t,6.3927,0.0147,3.7942,0.0572
1959,med_house_price_1yr_diff_ewma_trim_sqrt_isnull,,,,
1960,med_family_income_1yr_diff_ewma_trim_sqrt_t,6.7147,0.0125,3.7687,0.058
1961,med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
1962,unempl_rate_1yr_diff_ewma_trim_sqrt_t,6.7837,0.0121,0.1254,0.7248
1963,unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
1964,real_med_family_income_1yr_diff_ewma_trim_sqrt_t,6.7362,0.0124,6.4469,0.0143
1965,real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
1966,combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,7.4035,0.0089,9.4581,0.0034
1967,combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
1968,combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t,6.9329,0.0112,11.9583,0.0011
1969,combanks_assets_tot_1yr_diff_ewma_trim_sqrt_isnull,,,,
1970,mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t,6.5851,0.0133,0.0649,0.8
1971,mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_isnull,,,,
1972,real_estate_loans_1yr_diff_ewma_trim_sqrt_t,7.0325,0.0107,4.6435,0.0361
1973,real_estate_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
1974,foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t,6.987,0.0109,14.6282,0.0004
1975,foreign_dir_invest_1yr_diff_ewma_trim_sqrt_isnull,,,,
1976,tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t,6.1825,0.0163,11.5315,0.0014
1977,tax_receipts_corp_1yr_diff_ewma_trim_sqrt_isnull,,,,
1978,equity_alloc_times_tsy_10yr_yield_ewma_trim_sqrt_t,10.1012,0.0025,13.6508,0.0006
1979,equity_alloc_times_tsy_10yr_yield_ewma_trim_sqrt_isnull,,,,
1980,equity_alloc_div_tsy_10yr_yield_ewma_trim_sqrt_t,4.7134,0.0347,5.1502,0.0277
1981,equity_alloc_div_tsy_10yr_yield_ewma_trim_sqrt_isnull,,,,
1982,equity_alloc_times_tsy_5yr_yield_ewma_trim_sqrt_t,12.6315,0.0008,14.8269,0.0003
1983,equity_alloc_times_tsy_5yr_yield_ewma_trim_sqrt_isnull,,,,
1984,equity_alloc_div_tsy_5yr_yield_ewma_trim_sqrt_t,3.6727,0.061,9.4552,0.0034
1985,equity_alloc_div_tsy_5yr_yield_ewma_trim_sqrt_isnull,,,,
1986,equity_alloc_times_tsy_3mo_yield_ewma_trim_sqrt_t,27.6952,0.0,21.7577,0.0
1987,equity_alloc_times_tsy_3mo_yield_ewma_trim_sqrt_isnull,,,,
1988,equity_alloc_div_tsy_3mo_yield_ewma_trim_sqrt_t,2.6836,0.1077,27.3524,0.0
1989,equity_alloc_div_tsy_3mo_yield_ewma_trim_sqrt_isnull,,,,
1990,equity_alloc_times_unempl_rate_ewma_trim_sqrt_t,5.084,0.0286,13.3201,0.0006
1991,equity_alloc_times_unempl_rate_ewma_trim_sqrt_isnull,,,,
1992,equity_alloc_div_unempl_rate_ewma_trim_sqrt_t,9.7712,0.003,12.0343,0.0011
1993,equity_alloc_div_unempl_rate_ewma_trim_sqrt_isnull,,,,
1994,equity_alloc_times_sp500_peratio_ewma_trim_sqrt_t,7.953,0.0069,4.711,0.0348
1995,equity_alloc_times_sp500_peratio_ewma_trim_sqrt_isnull,,,,
1996,equity_alloc_div_sp500_peratio_ewma_trim_sqrt_t,6.4891,0.014,2.277,0.1377
1997,equity_alloc_div_sp500_peratio_ewma_trim_sqrt_isnull,,,,
1998,equity_alloc_times_capacity_util_mfg_ewma_trim_sqrt_t,7.6468,0.0079,6.6559,0.0129
1999,equity_alloc_times_capacity_util_mfg_ewma_trim_sqrt_isnull,,,,
2000,equity_alloc_div_capacity_util_mfg_ewma_trim_sqrt_t,6.8645,0.0116,1.0936,0.3008
2001,equity_alloc_div_capacity_util_mfg_ewma_trim_sqrt_isnull,,,,
2002,equity_alloc_times_capacity_util_chem_ewma_trim_sqrt_t,7.7451,0.0076,8.9732,0.0043
2003,equity_alloc_times_capacity_util_chem_ewma_trim_sqrt_isnull,,,,
2004,equity_alloc_div_capacity_util_chem_ewma_trim_sqrt_t,6.7741,0.0121,0.2442,0.6234
2005,equity_alloc_div_capacity_util_chem_ewma_trim_sqrt_isnull,,,,
2006,equity_alloc_times_med_family_income_vs_house_price_ewma_trim_sqrt_t,7.3139,0.0093,4.3581,0.0421
2007,equity_alloc_times_med_family_income_vs_house_price_ewma_trim_sqrt_isnull,,,,
2008,equity_alloc_div_med_family_income_vs_house_price_ewma_trim_sqrt_t,7.2121,0.0098,4.0774,0.0489
2009,equity_alloc_div_med_family_income_vs_house_price_ewma_trim_sqrt_isnull,,,,
2010,equity_alloc_times_gdp_nom_1yr_diff_ewma_trim_sqrt_t,7.2858,0.0095,3.7266,0.0593
2011,equity_alloc_times_gdp_nom_1yr_diff_ewma_trim_sqrt_isnull,,,,
2012,equity_alloc_div_gdp_nom_1yr_diff_ewma_trim_sqrt_t,7.2122,0.0098,5.0014,0.0299
2013,equity_alloc_div_gdp_nom_1yr_diff_ewma_trim_sqrt_isnull,,,,
2014,equity_alloc_times_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_t,7.2906,0.0094,4.8031,0.0332
2015,equity_alloc_times_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_isnull,,,,
2016,equity_alloc_div_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_t,7.2116,0.0098,3.857,0.0552
2017,equity_alloc_div_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_isnull,,,,
2018,equity_alloc_times_industrial_prod_1yr_diff_ewma_trim_sqrt_t,7.3203,0.0093,3.7692,0.058
2019,equity_alloc_times_industrial_prod_1yr_diff_ewma_trim_sqrt_isnull,,,,
2020,equity_alloc_div_industrial_prod_1yr_diff_ewma_trim_sqrt_t,7.1668,0.01,4.2312,0.045
2021,equity_alloc_div_industrial_prod_1yr_diff_ewma_trim_sqrt_isnull,,,,
2022,equity_alloc_times_med_house_price_1yr_diff_ewma_trim_sqrt_t,6.9352,0.0112,0.6011,0.4419
2023,equity_alloc_times_med_house_price_1yr_diff_ewma_trim_sqrt_isnull,,,,
2024,equity_alloc_div_med_house_price_1yr_diff_ewma_trim_sqrt_t,7.576,0.0082,16.6703,0.0002
2025,equity_alloc_div_med_house_price_1yr_diff_ewma_trim_sqrt_isnull,,,,
2026,equity_alloc_times_med_family_income_1yr_diff_ewma_trim_sqrt_t,7.2986,0.0094,4.4464,0.0401
2027,equity_alloc_times_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2028,equity_alloc_div_med_family_income_1yr_diff_ewma_trim_sqrt_t,7.2033,0.0098,4.1746,0.0464
2029,equity_alloc_div_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2030,equity_alloc_times_unempl_rate_1yr_diff_ewma_trim_sqrt_t,7.4289,0.0088,6.7134,0.0126
2031,equity_alloc_times_unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
2032,equity_alloc_div_unempl_rate_1yr_diff_ewma_trim_sqrt_t,6.9097,0.0114,0.2617,0.6113
2033,equity_alloc_div_unempl_rate_1yr_diff_ewma_trim_sqrt_isnull,,,,
2034,equity_alloc_times_real_med_family_income_1yr_diff_ewma_trim_sqrt_t,7.3205,0.0093,4.6366,0.0362
2035,equity_alloc_times_real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2036,equity_alloc_div_real_med_family_income_1yr_diff_ewma_trim_sqrt_t,7.1814,0.0099,3.9611,0.0522
2037,equity_alloc_div_real_med_family_income_1yr_diff_ewma_trim_sqrt_isnull,,,,
2038,equity_alloc_times_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,8.014,0.0067,9.1754,0.0039
2039,equity_alloc_times_combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2040,equity_alloc_div_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t,6.4977,0.0139,0.305,0.5833
2041,equity_alloc_div_combanks_business_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2042,equity_alloc_times_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t,7.5317,0.0084,7.1202,0.0103
2043,equity_alloc_times_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_isnull,,,,
2044,equity_alloc_div_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t,6.9733,0.011,1.5091,0.2251
2045,equity_alloc_div_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_isnull,,,,
2046,equity_alloc_times_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t,7.1122,0.0103,0.9526,0.3339
2047,equity_alloc_times_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_isnull,,,,
2048,equity_alloc_div_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t,7.3313,0.0093,11.6464,0.0013
2049,equity_alloc_div_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_isnull,,,,
2050,equity_alloc_times_real_estate_loans_1yr_diff_ewma_trim_sqrt_t,7.6298,0.008,6.0148,0.0178
2051,equity_alloc_times_real_estate_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2052,equity_alloc_div_real_estate_loans_1yr_diff_ewma_trim_sqrt_t,6.8657,0.0116,0.7016,0.4063
2053,equity_alloc_div_real_estate_loans_1yr_diff_ewma_trim_sqrt_isnull,,,,
2054,equity_alloc_times_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t,7.5829,0.0082,7.5279,0.0085
2055,equity_alloc_times_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_isnull,,,,
2056,equity_alloc_div_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t,6.9246,0.0113,1.1559,0.2876
2057,equity_alloc_div_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_isnull,,,,
