+---------------------------------------------------------------------------------------+--------+---------------+----------------+----------------+-----------------+
|                                          name                                         |  coef  | linreg_scores | linreg_pvalues | classif_scores | classif_pvalues |
|                sp500_peratio_*_housing_starts_1yr_diff_ewma_trim_pow2_t               |  0.0   |    12.8697    |     0.0009     |     7.2991     |      0.0103     |
|                    unempl_rate_*_capacity_util_mfg_ewma_trim_sqrt_t                   |  0.0   |     5.1898    |     0.0283     |     7.2768     |      0.0104     |
|           tsy_10yr_yield_*_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     9.3305    |     0.0041     |     7.2197     |      0.0106     |
|              tsy_5yr_yield_/_real_estate_loans_1yr_diff_ewma_trim_sqrt_t              |  0.0   |     10.456    |     0.0025     |     7.2094     |      0.0107     |
|               unempl_rate_/_empl_construction_1yr_diff_ewma_trim_pow2_t               |  0.0   |     0.8164    |     0.3718     |     7.1905     |      0.0108     |
|           tsy_10yr_yield_*_real_med_family_income_1yr_diff_ewma_trim_sqrt_t           |  0.0   |     9.1276    |     0.0044     |     7.1938     |      0.0108     |
|         cpi_urb_nonvol_1yr_diff_*_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     7.3017    |     0.0101     |     7.1751     |      0.0109     |
|    mortage_debt_individuals_1yr_diff_/_real_estate_loans_1yr_diff_ewma_trim_sqrt_t    | 0.0372 |     7.3668    |     0.0098     |     7.1703     |      0.0109     |
|                 unempl_rate_/_housing_starts_1yr_diff_ewma_trim_pow2_t                | 0.0008 |      0.75     |     0.3918     |     7.1525     |      0.011      |
|         capacity_util_chem_/_real_med_family_income_1yr_diff_ewma_trim_pow2_t         |  0.0   |     8.1111    |     0.007      |     7.1387     |      0.011      |
|         capacity_util_chem_/_real_med_family_income_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     7.1868    |     0.0107     |     7.1272     |      0.0111     |
|              tsy_10yr_yield_*_med_family_income_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     9.0995    |     0.0045     |     7.1026     |      0.0112     |
| combanks_business_loans_1yr_diff_/_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t |  0.0   |     6.0185    |     0.0187     |     7.1048     |      0.0112     |
|             tsy_10yr_yield_*_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     9.2014    |     0.0043     |     7.083      |      0.0113     |
|            unempl_rate_*_med_family_income_vs_house_price_ewma_trim_sqrt_t            |  0.0   |     4.963     |     0.0317     |     7.0991     |      0.0113     |
|            unempl_rate_*_med_family_income_vs_house_price_ewma_trim_pow2_t            |  0.0   |     1.3776    |     0.2476     |     7.066      |      0.0114     |
|             tsy_10yr_yield_*_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t            |  0.0   |     9.2096    |     0.0043     |     7.0791     |      0.0114     |
|                tsy_3mo_yield_*_housing_supply_1yr_diff_ewma_trim_sqrt_t               |  0.0   |    15.2225    |     0.0004     |     7.0596     |      0.0115     |
|           tsy_3mo_yield_/_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t          |  0.0   |    15.0053    |     0.0004     |     7.0388     |      0.0116     |
|              equity_alloc_/_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t              |  0.0   |      7.48     |     0.0093     |     7.0098     |      0.0117     |
|          capacity_util_mfg_*_real_med_family_income_1yr_diff_ewma_trim_pow2_t         |  0.0   |     8.664     |     0.0054     |     6.9811     |      0.0119     |
|                    unempl_rate_*_gdp_nom_1yr_diff_ewma_trim_pow2_t                    |  0.0   |     1.4923    |     0.2292     |     6.9581     |      0.012      |
|                       med_house_price_1yr_diff_ewma_trim_sqrt_t                       |  0.0   |     7.2941    |     0.0102     |     6.9599     |      0.012      |
|              unempl_rate_/_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t              |  0.0   |     1.0431    |     0.3134     |     6.9482     |      0.0121     |
|                   equity_alloc_*_capacity_util_mfg_ewma_trim_sqrt_t                   |  0.0   |     7.9896    |     0.0074     |     6.9204     |      0.0122     |
|                    unempl_rate_*_gdp_nom_1yr_diff_ewma_trim_sqrt_t                    |  0.0   |     5.0459    |     0.0304     |     6.9267     |      0.0122     |
|            gdp_nom_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t            |  0.0   |     8.3861    |     0.0062     |     6.909      |      0.0123     |
|                     equity_alloc_/_tsy_5yr_yield_ewma_trim_sqrt_t                     |  0.0   |     4.0065    |     0.0523     |     6.8655     |      0.0126     |
|                            tsy_10yr_yield_ewma_trim_sqrt_t                            |  0.0   |     9.0277    |     0.0046     |     6.8489     |      0.0127     |
|               tsy_10yr_yield_*_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_t               |  0.0   |     9.0408    |     0.0046     |     6.8431     |      0.0127     |
|         empl_construction_1yr_diff_*_industrial_prod_1yr_diff_ewma_trim_pow2_t        |  0.0   |     9.4392    |     0.0039     |     6.8198     |      0.0128     |
|               tsy_10yr_yield_/_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_t               |  0.0   |     9.0104    |     0.0047     |     6.8303     |      0.0128     |
|            equity_alloc_*_real_med_family_income_1yr_diff_ewma_trim_sqrt_t            |  0.0   |     7.7242    |     0.0083     |      6.8       |      0.013      |
|              equity_alloc_*_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     7.8103    |     0.008      |      6.77      |      0.0131     |
|       empl_construction_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t       |  0.0   |     7.5491    |     0.009      |     6.7734     |      0.0131     |
|                   unempl_rate_*_capacity_util_chem_ewma_trim_sqrt_t                   |  0.0   |     5.2088    |     0.028      |     6.7508     |      0.0133     |
|         cpi_urb_nonvol_1yr_diff_/_empl_construction_1yr_diff_ewma_trim_pow2_t         |  0.0   |     5.0252    |     0.0307     |     6.7285     |      0.0134     |
|    mortage_debt_individuals_1yr_diff_/_real_estate_loans_1yr_diff_ewma_trim_pow2_t    | 0.0253 |     8.827     |     0.0051     |     6.7278     |      0.0134     |
|                equity_alloc_/_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_t                |  0.0   |     7.6245    |     0.0087     |     6.7237     |      0.0134     |
|                      tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t                      |  0.0   |     7.2681    |     0.0103     |     6.7105     |      0.0135     |
|                             equity_alloc_ewma_trim_sqrt_t                             |  0.0   |     7.6388    |     0.0087     |     6.6872     |      0.0137     |
|               equity_alloc_*_med_family_income_1yr_diff_ewma_trim_sqrt_t              |  0.0   |     7.697     |     0.0084     |     6.6875     |      0.0137     |
|                unempl_rate_*_industrial_prod_1yr_diff_ewma_trim_sqrt_t                |  0.0   |     4.9994    |     0.0312     |     6.6716     |      0.0138     |
|      housing_starts_1yr_diff_*_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t     | 0.0402 |     8.7355    |     0.0053     |     6.6682     |      0.0138     |
|         housing_supply_1yr_diff_*_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     8.3234    |     0.0063     |     6.6599     |      0.0138     |
|            capacity_util_mfg_*_med_family_income_1yr_diff_ewma_trim_pow2_t            |  0.0   |     8.5469    |     0.0057     |     6.6471     |      0.0139     |
|       empl_construction_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t       |  0.0   |     8.2531    |     0.0065     |     6.6291     |      0.0141     |
|                equity_alloc_*_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_t                |  0.0   |     7.6527    |     0.0086     |     6.6191     |      0.0141     |
|               equity_alloc_/_med_family_income_1yr_diff_ewma_trim_sqrt_t              |  0.0   |     7.5789    |     0.0089     |     6.627      |      0.0141     |
|          capacity_util_mfg_*_real_med_family_income_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     7.3276    |      0.01      |     6.627      |      0.0141     |
|       empl_construction_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t       |  0.0   |     7.2249    |     0.0105     |     6.6193     |      0.0141     |
|          cpi_urb_nonvol_1yr_diff_/_med_house_price_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     6.4756    |     0.015      |     6.6003     |      0.0142     |
|                tsy_5yr_yield_*_housing_supply_1yr_diff_ewma_trim_sqrt_t               |  0.0   |    11.6771    |     0.0015     |     6.5911     |      0.0143     |
|              tsy_10yr_yield_/_med_family_income_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     8.9539    |     0.0048     |     6.5677     |      0.0145     |
|              capacity_util_mfg_/_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     7.2261    |     0.0105     |     6.5551     |      0.0146     |
|           sp500_peratio_*_combanks_business_loans_1yr_diff_ewma_trim_pow2_t           |  0.0   |    11.7162    |     0.0015     |     6.5357     |      0.0147     |
|            capacity_util_mfg_/_med_family_income_1yr_diff_ewma_trim_pow2_t            |  0.0   |     8.0716    |     0.0071     |     6.5168     |      0.0148     |
|    mortage_debt_individuals_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t    |  0.0   |     9.6524    |     0.0035     |     6.5102     |      0.0149     |
|    mortage_debt_individuals_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t    |  0.0   |     7.5907    |     0.0089     |     6.5103     |      0.0149     |
|                   unempl_rate_*_capacity_util_chem_ewma_trim_pow2_t                   |  0.0   |     1.7496    |     0.1936     |     6.4971     |      0.015      |
|            gdp_nom_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t            |  0.0   |     7.2575    |     0.0104     |     6.4953     |      0.015      |
|            equity_alloc_/_real_med_family_income_1yr_diff_ewma_trim_sqrt_t            |  0.0   |     7.5514    |     0.009      |      6.48      |      0.0151     |
|                unempl_rate_*_industrial_prod_1yr_diff_ewma_trim_pow2_t                |  0.0   |     1.3938    |     0.2449     |     6.4664     |      0.0152     |
|           tsy_10yr_yield_/_real_med_family_income_1yr_diff_ewma_trim_sqrt_t           |  0.0   |     8.9235    |     0.0048     |     6.4641     |      0.0152     |
|       cpi_urb_nonvol_1yr_diff_/_real_med_family_income_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     6.8084    |     0.0128     |     6.4558     |      0.0153     |
|          cpi_urb_nonvol_1yr_diff_/_med_house_price_1yr_diff_ewma_trim_pow2_t          |  0.0   |     5.3017    |     0.0267     |     6.4328     |      0.0154     |
|             capacity_util_chem_*_industrial_prod_1yr_diff_ewma_trim_pow2_t            |  0.0   |     9.0483    |     0.0046     |     6.4278     |      0.0155     |
|     med_family_income_1yr_diff_/_real_med_family_income_1yr_diff_ewma_trim_sqrt_t     |  0.0   |     6.8547    |     0.0125     |     6.3856     |      0.0158     |
|             tsy_10yr_yield_/_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t            |  0.0   |     8.8324    |     0.005      |     6.3753     |      0.0159     |
|              capacity_util_mfg_*_cpi_urb_nonvol_1yr_diff_ewma_trim_pow2_t             |  0.0   |     8.3621    |     0.0062     |     6.3556     |      0.016      |
|       cpi_urb_nonvol_1yr_diff_/_real_med_family_income_1yr_diff_ewma_trim_pow2_t      |  0.0   |     6.5876    |     0.0142     |     6.354      |      0.016      |
|                           capacity_util_mfg_ewma_trim_sqrt_t                          |  0.0   |     7.2401    |     0.0104     |     6.3632     |      0.016      |
|         housing_supply_1yr_diff_*_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t         |  0.0   |    11.9861    |     0.0013     |     6.3466     |      0.0161     |
|             tsy_10yr_yield_/_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     8.8412    |     0.005      |     6.3424     |      0.0161     |
|     med_family_income_1yr_diff_/_real_med_family_income_1yr_diff_ewma_trim_pow2_t     |  0.0   |     6.7721    |     0.013      |      6.33      |      0.0162     |
|            capacity_util_mfg_*_med_family_income_1yr_diff_ewma_trim_sqrt_t            |  0.0   |     7.2998    |     0.0102     |     6.3379     |      0.0162     |
|              tsy_5yr_yield_/_empl_construction_1yr_diff_ewma_trim_sqrt_t              |  0.0   |    10.4336    |     0.0025     |     6.3214     |      0.0163     |
|           capacity_util_mfg_*_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t           |  0.0   |     8.9567    |     0.0048     |     6.3064     |      0.0164     |
|            capacity_util_mfg_/_med_family_income_1yr_diff_ewma_trim_sqrt_t            | 0.0346 |     7.1797    |     0.0107     |     6.2896     |      0.0165     |
|               tsy_5yr_yield_/_med_house_price_1yr_diff_ewma_trim_sqrt_t               |  0.0   |    10.5303    |     0.0024     |     6.2851     |      0.0166     |
|           sp500_peratio_*_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t           |  0.0   |     8.2408    |     0.0066     |     6.2626     |      0.0168     |
|               unempl_rate_*_real_estate_loans_1yr_diff_ewma_trim_pow2_t               |  0.0   |     2.1495    |     0.1506     |     6.2261     |      0.017      |
|               capacity_util_mfg_/_unempl_rate_1yr_diff_ewma_trim_pow2_t               |  0.0   |    11.0592    |     0.0019     |     6.2339     |      0.017      |
|                 unempl_rate_/_housing_supply_1yr_diff_ewma_trim_pow2_t                |  0.0   |     0.3769    |     0.5428     |     6.2185     |      0.0171     |
|               unempl_rate_*_empl_construction_1yr_diff_ewma_trim_pow2_t               |  0.0   |     1.8425    |     0.1825     |     6.1818     |      0.0174     |
|     med_family_income_1yr_diff_*_real_med_family_income_1yr_diff_ewma_trim_pow2_t     |  0.0   |     7.4726    |     0.0094     |     6.1849     |      0.0174     |
|                gdp_nom_1yr_diff_/_unempl_rate_1yr_diff_ewma_trim_pow2_t               |  0.0   |    10.4484    |     0.0025     |     6.1675     |      0.0175     |
|         industrial_prod_1yr_diff_*_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t        |  0.0   |     9.115     |     0.0045     |     6.1409     |      0.0178     |
|              capacity_util_mfg_*_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     7.2541    |     0.0104     |     6.1418     |      0.0178     |
|           capacity_util_mfg_*_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t           |  0.0   |     7.4089    |     0.0097     |     6.1323     |      0.0178     |
|     med_family_income_1yr_diff_*_real_med_family_income_1yr_diff_ewma_trim_sqrt_t     |  0.0   |     7.0299    |     0.0115     |     6.1328     |      0.0178     |
|       cpi_urb_nonvol_1yr_diff_*_real_med_family_income_1yr_diff_ewma_trim_pow2_t      |  0.0   |      7.29     |     0.0102     |     6.1085     |      0.018      |
